poi_id,building_id,building_name,poi_type,name,address,distance_meters,lat,lng,google_place_id,rating,user_rating_count,primary_type,source,source_url,source_last_checked,last_updated_at,source_name,updated_by,internal_notes
1440_grocery_8,1440,1440,grocery,Best Way Mini Market Corp,"1465 Amsterdam Ave, New York, NY 10027, USA",174,40.8170858,-73.9533178,ChIJSURJ0m72wokRPqibjxciyZ4,4,1,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_grocery_9,1440,1440,grocery,City Fresh Market,"1440 Amsterdam Ave, New York, NY 10027, USA",181,40.8168730,-73.9541270,ChIJy1-3PQD3wokRi5CMuuJUbf0,3,3,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_grocery_10,1440,1440,grocery,Amsterdam Express Stop Deli Grocery Inc.,"1463 Amsterdam Ave, New York, NY 10027, USA",191,40.8169405,-73.9532462,ChIJ8-9e0m72wokRwJBS4Fa-er0,,,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_1,1440,1440,coffee,Home Sweet Harlem,"1528 Amsterdam Ave, New York, NY 10031, USA",194,40.8193960,-73.9522157,ChIJW0dkXW_2wokREkQsYUnyosM,4.2,600,brunch_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_2,1440,1440,coffee,Faso Taste Cafe,"3350 Broadway, New York, NY 10031, USA",211,40.8203828,-73.9545237,ChIJmQS5fZL3wokRGckAVbWFX_w,4.8,144,french_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_3,1440,1440,coffee,Dunkin',"3369 Broadway, New York, NY 10031, USA",301,40.8211770,-73.9547629,ChIJk161UXf3wokRarcMLAaaCEY,3,87,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_4,1440,1440,coffee,Joe Coffee,"645 W 130th St, New York, NY 10027, USA",350,40.8177687,-73.9582453,ChIJA4iQ4OD3wokRJPiIQbBwxyE,3.5,12,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_5,1440,1440,coffee,Utopia Crepes,"566 W 126th St, New York, NY 10027, USA",396,40.8160640,-73.9576325,ChIJM3MBQVH3wokRTUVHvN9zrqU,4.7,75,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_6,1440,1440,coffee,MAKI,"3208 Broadway, New York, NY 10027, USA",411,40.8159839,-73.9577837,ChIJ1b6_YwD3wokRKIWzGdvdOZM,4.8,110,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_7,1440,1440,coffee,Dear Mama,"611 W 129th St, New York, NY 10027, USA",418,40.8167463,-73.9585995,ChIJY2hG7Uv3wokRBkKxepeLnfs,4.3,725,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_8,1440,1440,coffee,Oasis Jimma Juice Bar,"2289 12th Ave, New York, NY 10027, USA",465,40.8183384,-73.9597201,ChIJvxKvbwD3wokR6H6T-B9fgko,5,9,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_9,1440,1440,coffee,Campus Deli & Grill,"1606 Amsterdam Ave, New York, NY 10031, USA",468,40.8216566,-73.9505151,ChIJZZiOwkH3wokRFfZsg92NL3Y,3.7,50,deli,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_coffee_10,1440,1440,coffee,McDonald's,"600 W 125th St, New York, NY 10027, USA",477,40.8158772,-73.9586785,ChIJF26qyhL2wokR88OFyZ6RUvc,3.4,896,fast_food_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_subway_1,1440,1440,subway,137 St-City College,"New York, NY 10031, USA",332,40.8214867,-73.9542445,ChIJMQ1veGb2wokRiKENnz-Nu1A,3.9,199,subway_station,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
1440_subway_2,1440,1440,subway,125 St,"New York, NY 10027, USA",498,40.8154172,-73.9585001,ChIJHZCcHmr2wokRVq25Hs9snkA,4.4,89,subway_station,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_1,21_chelsea,21 Chelsea,restaurant,Chipotle Mexican Grill,"680 6th Ave, New York, NY 10010, USA",39,40.7417581,-73.9933703,ChIJFbnqoKRZwokR48KsTw6aULU,3.8,563,mexican_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_2,21_chelsea,21 Chelsea,restaurant,McDonald's,"686 6th Ave, New York, NY 10010, USA",45,40.7419280,-73.9932860,ChIJD7pnn6RZwokRJO3P95qqzZk,3.5,808,fast_food_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_3,21_chelsea,21 Chelsea,restaurant,CAVA,"678 6th Ave, New York, NY 10010, USA",49,40.7416419,-73.9933102,ChIJXYkNQ-dZwokRfRXmkttK2_Q,4.6,1074,mediterranean_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_4,21_chelsea,21 Chelsea,restaurant,Starbucks Coffee Company,"684 6th Ave, New York, NY 10010, USA",49,40.7418400,-73.9932300,ChIJTaean6RZwokRySirHzfCIbs,4.1,407,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_5,21_chelsea,21 Chelsea,restaurant,Pret A Manger,"655 6th Ave, New York, NY 10010, USA",55,40.7414369,-73.9941460,ChIJ8ZwtWqNZwokRw8Brw5Cks-E,4.2,219,sandwich_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_6,21_chelsea,21 Chelsea,restaurant,ANDIAMO PIZZA,"688 6th Ave, New York, NY 10011, USA",58,40.7419858,-73.9931495,ChIJFzq0oyBZwokRUPWXVH39hDA,4.6,818,pizza_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_7,21_chelsea,21 Chelsea,restaurant,Madras Dosa Co.,"668 6th Ave, New York, NY 10010, USA",61,40.7413306,-73.9936523,ChIJeW90aQBZwokRWAcL8yRnayE,4.6,398,south_indian_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_8,21_chelsea,21 Chelsea,restaurant,Just Salad,"655 6th Ave, New York, NY 10011, USA",61,40.7414467,-73.9942813,ChIJrQF5ZbRZwokR4umELV1Kmz0,4.6,195,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_9,21_chelsea,21 Chelsea,restaurant,Brown Bag Sandwich Co,"64 W 22nd St, New York, NY 10010, USA",64,40.7420060,-73.9930803,ChIJD7hlZeRZwokRdgeE2PLavEo,4.7,226,sandwich_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_restaurant_10,21_chelsea,21 Chelsea,restaurant,Pedacito De Mexico II Food Truck,"655 6th Ave, New York, NY 10011, USA",65,40.7414329,-73.9943258,ChIJ2VdzSgBZwokRHnsjdIR8vwo,4,13,mexican_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_1,21_chelsea,21 Chelsea,grocery,Trader Joe's,"675 6th Ave, New York, NY 10010, USA",4,40.7418962,-73.9938168,ChIJI5xCX6NZwokR3jdSQwsw2DI,4.6,7201,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_2,21_chelsea,21 Chelsea,grocery,Gopuff,"51 W 21st St, New York, NY 10010, USA",93,40.7413671,-73.9929201,ChIJT52qZqNZwokRHp0-vqg6_jk,2,8,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_3,21_chelsea,21 Chelsea,grocery,Hashi Market,"706 6th Ave, New York, NY 10010, USA",124,40.7425389,-73.9926389,ChIJEdlmhdFZwokRqc5qrGdQ26Y,,,asian_grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_4,21_chelsea,21 Chelsea,grocery,DIGISO,"650 6th Ave, New York, NY 10011, USA",124,40.7407553,-73.9940011,ChIJEagRwLZZwokRtfbxXrRn4x0,4.8,218,home_goods_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_5,21_chelsea,21 Chelsea,grocery,Tibbles Gourmet Store,"20 W 20th St, New York, NY 10011, USA",230,40.7400486,-73.9925139,ChIJKWk8lq9ZwokROYG-2gcV6mY,,,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_6,21_chelsea,21 Chelsea,grocery,Westside Market NYC,"170 W 23rd St, New York, NY 10011, USA",231,40.7436655,-73.9951853,ChIJ01Pln29ZwokRcuuKGnxwkEc,4.3,345,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_7,21_chelsea,21 Chelsea,grocery,CVS,"750 6th Ave, New York, NY 10010, USA",267,40.7437466,-73.9918389,ChIJ80s8AKVZwokRAuLuDsAyjrQ,3.3,216,drugstore,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_8,21_chelsea,21 Chelsea,grocery,The Market On 7th,"194 7th Ave, New York, NY 10011, USA",271,40.7431089,-73.9965821,ChIJgciUDgBZwokRjSAxdEFPzco,5,2,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_9,21_chelsea,21 Chelsea,grocery,Gourmet Bay Spirits Inc,"745 6th Ave, New York, NY 10010, USA",274,40.7440351,-73.9922633,ChIJw4sx_qRZwokRFJiwvvo5mJM,,,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_grocery_10,21_chelsea,21 Chelsea,grocery,Duane Reade,"180 W 20th St, New York, NY 10011, USA",276,40.7417139,-73.9970800,ChIJCRNFj7xZwokRs4N4rGNeV6M,3,70,drugstore,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_1,21_chelsea,21 Chelsea,coffee,McDonald's,"686 6th Ave, New York, NY 10010, USA",45,40.7419280,-73.9932860,ChIJD7pnn6RZwokRJO3P95qqzZk,3.5,808,fast_food_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_2,21_chelsea,21 Chelsea,coffee,Starbucks Coffee Company,"684 6th Ave, New York, NY 10010, USA",49,40.7418400,-73.9932300,ChIJTaean6RZwokRySirHzfCIbs,4.1,407,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_3,21_chelsea,21 Chelsea,coffee,Pret A Manger,"655 6th Ave, New York, NY 10010, USA",55,40.7414369,-73.9941460,ChIJ8ZwtWqNZwokRw8Brw5Cks-E,4.2,219,sandwich_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_4,21_chelsea,21 Chelsea,coffee,Foreigner NYC,"64 W 21st St, New York, NY 10010, USA",70,40.7413027,-73.9934364,ChIJXcUIHylZwokRitpVUpEPoUs,4.3,205,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_5,21_chelsea,21 Chelsea,coffee,Paris Baguette,"700 6th Ave, New York, NY 10010, USA",101,40.7424589,-73.9929125,ChIJO76EwRBZwokR5TtVG5enXiA,4.2,417,bakery,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_6,21_chelsea,21 Chelsea,coffee,Joe Coffee Company: Pro Shop,"131 W 21st St, New York, NY 10011, USA",106,40.7423201,-73.9949145,ChIJ2WvIU7tZwokRHHdQBM8iUdE,4.3,165,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_7,21_chelsea,21 Chelsea,coffee,LifeCafe,"60 W 23rd St, New York, NY 10010, USA",134,40.7423769,-73.9923690,ChIJlwL76sFZwokRQNs-EtabB7I,4.1,20,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_8,21_chelsea,21 Chelsea,coffee,Honeybrains,"34 W 22nd St, New York, NY 10010, USA",156,40.7414981,-73.9920247,ChIJpcpgtJlZwokRN-7iXW55x-o,4.4,319,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_9,21_chelsea,21 Chelsea,coffee,Dunkin',"101 W 23rd St, New York, NY 10011, USA",169,40.7432747,-73.9930786,ChIJTWAx6qRZwokRnLnJCw539ls,3.7,408,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_coffee_10,21_chelsea,21 Chelsea,coffee,:3Coffee | Flatiron,"29 W 21st St, New York, NY 10010, USA",176,40.7411056,-73.9919787,ChIJo5uAFsRZwokR-KQUGeWKDlo,4.6,113,coffee_shop,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_subway_1,21_chelsea,21 Chelsea,subway,23 St,"New York, NY 10010, USA",119,40.7427175,-73.9929568,ChIJX67S7KRZwokRbXbOAqxiyaY,3.9,173,subway_station,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_subway_2,21_chelsea,21 Chelsea,subway,18 St,"New York, NY 10011, USA",354,40.7410695,-73.9978777,ChIJCeyyX7xZwokRQGN3IexNZns,3.8,46,subway_station,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
21_chelsea_subway_3,21_chelsea,21 Chelsea,subway,14 St,"New York, NY 10011, USA",485,40.7379522,-73.9963544,ChIJMYs3Y71ZwokREN6AKkj9eCo,3.1,122,subway_station,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_1,235_grand,235 Grand,restaurant,Cafe Dream Vista Cafe/Shop/Event,"177 York St, Jersey City, NJ 07302, USA",55,40.7164106,-74.0419525,ChIJqX19qE1RwokREX31R1zRqSk,4.5,447,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_2,235_grand,235 Grand,restaurant,Edward's Steakhouse,"239 Marin Blvd, Jersey City, NJ 07302, USA",124,40.7162713,-74.0427580,ChIJMXWNMbBQwokRjCraKno3Kqo,4.4,829,steak_house,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_3,235_grand,235 Grand,restaurant,Short Grain,"183 Montgomery St, Jersey City, NJ 07302, USA",171,40.7172824,-74.0429571,ChIJZTqWyLFQwokRXsdNJDjrwKg,4.1,434,brunch_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_4,235_grand,235 Grand,restaurant,Pizzeria Las Americas,"260 Warren St, Jersey City, NJ 07302, USA",192,40.7165920,-74.0390390,ChIJt-j4Vq5QwokR3rYW77qtWuI,4.6,284,pizza_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_5,235_grand,235 Grand,restaurant,East Hana JC,"103 Montgomery St, Jersey City, NJ 07302, USA",204,40.7167808,-74.0389343,ChIJVdtgUXZRwokRDXOpMVSnTi4,4.2,383,japanese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_6,235_grand,235 Grand,restaurant,Jiangnan NJC,"97 Montgomery St, Jersey City, NJ 07302, USA",221,40.7168031,-74.0387321,ChIJnecxlfBRwokRdrMFP2v9s1U,4.6,1252,chinese_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_7,235_grand,235 Grand,restaurant,Punjab Meet House,"25 Christopher Columbus Dr (Montgomery St &, Warren St, Jersey City, NJ 07302, USA",222,40.7171059,-74.0388333,ChIJPdCTOgBRwokRe8lNJJoejxw,,,indian_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_8,235_grand,235 Grand,restaurant,Frankie,"264 Grove St, Jersey City, NJ 07302, USA",253,40.7171441,-74.0441337,ChIJJamprrFQwokReT4NRQkH32c,4.3,720,australian_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_9,235_grand,235 Grand,restaurant,Chicken Station food truck,"50 Christopher Columbus Dr, Jersey City, NJ 07302, USA",263,40.7182993,-74.0394428,ChIJqZYi0a1RwokRBnP4XLYKIi4,4.8,102,restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_restaurant_10,235_grand,235 Grand,restaurant,Capoeira Restaurant,"24 Mercer St, Jersey City, NJ 07302, USA",263,40.7182156,-74.0433004,ChIJT4VBwbRRwokRBoBew7CQuMs,4.7,359,brazilian_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_1,235_grand,235 Grand,grocery,Salman Grocery Inc,"190 York St, Jersey City, NJ 07302, USA",117,40.7167545,-74.0426129,ChIJk3S3zLFQwokR1_6O7HaaR6E,4.9,22,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_2,235_grand,235 Grand,grocery,Metro Market One,"225 Grand St, Jersey City, NJ 07302, USA",216,40.7152903,-74.0434028,ChIJFcTw5XFRwokRkLenlKOBNko,4,16,deli,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_3,235_grand,235 Grand,grocery,Metro Convenience,"280 Marin Blvd, Jersey City, NJ 07302, USA",221,40.7183840,-74.0413497,ChIJxfEMuhBRwokR3dYw4BQRY_0,4.8,16,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_4,235_grand,235 Grand,grocery,Lenox Market,"207 Van Vorst St, Jersey City, NJ 07302, USA",224,40.7143937,-74.0415045,ChIJF1zWFPlRwokRjUyDD89oasY,3.8,36,convenience_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_5,235_grand,235 Grand,grocery,Salem Grocery & Smoke Shop,"269 Grove St, Jersey City, NJ 07302, USA",288,40.7174592,-74.0444139,ChIJfWZ6r7FQwokRJD36La-4My8,4.1,35,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_6,235_grand,235 Grand,grocery,SPROVE Market Place,"70 Christopher Columbus Dr, Jersey City, NJ 07302, USA",301,40.7190231,-74.0404212,ChIJ_WIguPFRwokRY33JWcPjlU0,3.6,526,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_7,235_grand,235 Grand,grocery,Downtown Pharmacy,"18 Park, 18 Park View Ave, Jersey City, NJ 07302, USA",305,40.7142275,-74.0435018,ChIJoXBunrpQwokRDvoGwZb2sj0,3.9,78,pharmacy,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_8,235_grand,235 Grand,grocery,J D Asian Grocery Store,"285 Grove St, Jersey City, NJ 07302, USA",305,40.7180910,-74.0441550,ChIJdx3Fl7FQwokRpRl46HMcHIU,3.1,16,asian_grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_9,235_grand,235 Grand,grocery,"D&Y Continental Fruit, Vegetables, Grocery, Flowers & More","309 Grove St, Jersey City, NJ 07302, USA",357,40.7191528,-74.0434704,ChIJt7is2JRRwokRUC7eNK6y0K0,4.6,11,food_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_grocery_10,235_grand,235 Grand,grocery,Mashallah Grocery & Halal,"307 Grove St, Jersey City, NJ 07302, USA",358,40.7191213,-74.0435658,ChIJ64sWi7FQwokRs_WkI5Nh7cg,3.5,44,grocery_store,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_coffee_1,235_grand,235 Grand,coffee,Cafe Dream Vista Cafe/Shop/Event,"177 York St, Jersey City, NJ 07302, USA",55,40.7164106,-74.0419525,ChIJqX19qE1RwokREX31R1zRqSk,4.5,447,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_coffee_2,235_grand,235 Grand,coffee,Legal Grounds Coffee Co,"170 Grand St, Jersey City, NJ 07302, USA",65,40.7158466,-74.0415315,ChIJR4e82a9QwokR-9PA7whaVaM,4.5,151,cafe,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
235_grand_coffee_3,235_grand,235 Grand,coffee,Short Grain,"183 Montgomery St, Jersey City, NJ 07302, USA",171,40.7172824,-74.0429571,ChIJZTqWyLFQwokRXsdNJDjrwKg,4.1,434,brunch_restaurant,Google Places API Nearby Search,,2026-06-03,2026-06-03,Google Places API Nearby Search,system_import,
